Security Code,Company_Name,Security Id,Security Name,Status,,,
532056,Adinath Exim Resources Ltd.,ADIEXRE,ADINATH EXIM RESOURCES LTD.,Active,,,
532057,Abhinav Capital Services Limited,ABHICAP,ABHINAV CAPITAL SERVICES LTD.,Active,,,
532067,3B BlackBio Dx Limited,3BBLACKBIO,3B BlackBio Dx Ltd,Active,,,
532070,Sumuka Agro Industries Limited,SUMUKA,Sumuka Agro Industries Ltd,Active,,,
532078,MONIND LIMITED,MONIND,Monind Ltd,Active,,,
532083,Shri Kalyan Holdings Ltd.,SHKALYN,SHRI KALYAN HOLDINGS LTD.,Active,,,
532090,Vandana Knitwear Limited,VANDANA,VANDANA KNITWEAR LTD.,Active,,,
532092,EPUJA SPIRITECH LIMITED,EPUJA,Epuja Spiritech Ltd,Active,,,
532100,Indo-City Infotech Ltd.,INDOCITY,INDO-CITY INFOTECH LTD.-$,Active,,,
532102,SBEC Sugar Ltd.,SBECSUG,SBEC SUGAR LTD.,Active,,,
532113,Brijlaxmi Leasing & Finance ltd.,BRIJLEAS,BRIJLAXMI LEASING & FINANCE LTD.,Active,,,
532123,BSEL ALGO LIMITED,BSELALGO,BSEL Algo Ltd,Active,,,
532124,Reliable Ventures India Ltd,RELIABVEN,RELIABLE VENTURES INDIA LTD.,Active,,,
532134,Bank Of Baroda,BANKBARODA,BANK OF BARODA,Active,,,
532138,SMC Credits ltd.,SMCREDT,SMC CREDITS LTD.,Active,,,
532140,Mohite Industries Limited,MOHITE,Mohite Industries Ltd,Active,,,
532141,Andhra Cement Ltd.,ACL,ANDHRA CEMENTS LTD.,Active,,,
532143,SKM Egg Products Exports (India) Lt,SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,Active,,,
532144,Welspun Corp Limited,WELCORP,Welspun Corp Limited,Active,,,
532145,H.S.India Ltd.,HOTLSILV,H.S.INDIA LTD.,Active,,,
532149,Bank of India,BANKINDIA,BANK OF INDIA,Active,,,
532150,Indraprastha Medical Corporation Lt,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,Active,,,
532154,JOHNSON PHARMACARE LIMITED,JOHNPHARMA,Johnson Pharmacare Ltd,Active,,,
532155,Gail (India) Ltd.,GAIL,GAIL (INDIA) LTD.,Active,,,
532156,Vaibhav Global Ltd,VAIBHAVGBL,Vaibhav Global Ltd,Active,,,
532159,TRESCON LIMITED,TRESCON,Trescon Ltd,Active,,,
532160,Gujarat State Financial corporation,GUJSTATFIN,Gujarat State Financial Corporation,Active,,,
532162,JK Paper Ltd.,JKPAPER,JK PAPER LTD.,Active,,,
532163,Saregama India Ltd.,SAREGAMA,SAREGAMA INDIA LTD.,Active,,,
532164,Minolta Finance Ltd.,MINOLTAF,MINOLTA FINANCE LTD.,Active,,,
532172,Adroit Infotech Limited,ADROITINFO,Adroit Infotech Ltd,Active,,,
532173,Cybertech Systems and Software Ltd.,CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE LTD.,Active,,,
532174,ICICI Bank Ltd.,ICICIBANK,ICICI BANK LTD.,Active,,,
532175,Cyient Limited,CYIENT,Cyient Limited,Active,,,
532178,Engineers India Ltd.,ENGINERSIN,ENGINEERS INDIA LTD.,Active,,,
532180,Dhanlaxmi Bank Limited,DHANBANK,Dhanlaxmi Bank Limited,Active,,,
532181,Gujarat Mineral Development Corpora,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,Active,,,
532183,Gayatri Sugars Ltd.,GAYATRI,GAYATRI SUGARS LTD.,Active,,,
532187,IndusInd Bank Ltd.,INDUSINDBK,INDUSIND BANK LTD.,Active,,,
532189,India Tourism Development Corporati,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,Active,,,
532209,Jammu and Kashmir Bank Ltd.,J&KBANK,JAMMU & KASHMIR BANK LTD.,Active,,,
532210,City Union Bank Ltd,CUB,CITY UNION BANK LTD.,Active,,,
532212,Archies Ltd.,ARCHIES,ARCHIES LTD.,Active,,,
532215,AXIS Bank Ltd.,AXISBANK,AXIS BANK LTD.,Active,,,
532216,HB Stockholdings Ltd.,HBSL,HB STOCKHOLDINGS LTD.,Active,,,
532217,Siel Financial Services Ltd.,SIELFNS,SIEL FINANCIAL SERVICES LTD.,Active,,,
532218,South Indian Bank Ltd.,SOUTHBANK,SOUTH INDIAN BANK LTD.,Active,,,
532219,Energy Development Company Ltd.,ENERGYDEV,ENERGY DEVELOPMENT COMPANY LTD.,Active,,,
532221,Sonata Software Ltd.,SONATSOFTW,SONATA SOFTWARE LTD.,Active,,,
532230,Bengal Tea & fabrics Ltd.,BENGALT,BENGAL TEA & FABRICS LTD.,Active,,,
532234,National Aluminium Co. Ltd.,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,Active,,,
532240,India Nippon Electricals Ltd,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,Active,,,
532256,Nalwa Sons Investment Ltd,NSIL,NALWA SONS INVESTMENTS LTD.,Active,,,
532259,Apar Industries Ltd,APARINDS,APAR INDUSTRIES LTD.,Active,,,
532262,TCI Industries Ltd.,TCIIND,TCI INDUSTRIES LTD.,Active,,,
532268,ACCELYA SOLUTIONS INDIA LIMITED,ACCELYA,Accelya Solutions India Ltd,Active,,,
532271,ORCHASP LIMITED,ORCHASP,Orchasp Ltd,Active,,,
532281,HCL Technologies Ltd,HCLTECH,HCL TECHNOLOGIES LTD.,Active,,,
532284,TCFC Finance Ltd,TCFCFINQ,TCFC FINANCE LTD.,Active,,,
532285,Geojit Financial Services Limited,GEOJITFSL,Geojit Financial Services Ltd,Active,,,
532286,Jindal Steel & Power Ltd,JINDALSTEL,JINDAL STEEL & POWER LTD.,Active,,,
532290,BLB Limited,BLBLIMITED,BLB LTD.,Active,,,
532296,Glenmark Pharmaceuticals ltd,GLENMARK,GLENMARK PHARMACEUTICALS LTD.,Active,,,
532300,Wockhardt Ltd,WOCKPHARMA,WOCKHARDT LTD.,Active,,,
532303,Integrated Hi-tech ltd.,INTEGHIT,INTEGRATED HITECH LTD.,Active,,,
532304,KJMC Corporate Advisors (India) Ltd.,KJMCCORP,KJMC Corporate Advisors (India) Ltd.,Active,,,
532305,Ind-Swift Laboratories Ltd.,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,Active,,,
532309,GE Power India Limited,GEPIL,GE Power India Ltd,Active,,,
532310,Shree Rama Multi-tech Ltd.,SHREERAMA,SHREE RAMA MULTI-TECH LTD.,Active,,,
532313,Mahindra Lifespace Developers Ltd.,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD.,Active,,,
532315,Telesys Software Ltd.,TELESYS,TELESYS SOFTWARE LTD.,Active,,,
532320,Vaarad Ventures Ltd,VAARAD,Vaarad Ventures Ltd,Active,,,
532321,Zydus Lifesciences Limited,ZYDUSLIFE,Zydus Lifesciences Ltd,Active,,,
532323,Shiva Cement Ltd.,SHIVACEM,SHIVA CEMENT LTD.,Active,,,
532324,Cinevista Limited,CINEVISTA,CINEVISTA LTD.,Active,,,
532326,Intense Technologies,INTENTECH,INTENSE TECHNOLOGIES LTD.-$,Active,,,
532329,Danlaw Technologies India Ltd.,DANLAW,DANLAW TECHNOLOGIES INDIA LTD.-$,Active,,,
532331,Ajanta Pharma Ltd.,AJANTPHARM,AJANTA PHARMA LTD.,Active,,,
532333,HB Portfolio Ltd.,HBPOR,HB PORTFOLIO LTD.,Active,,,
532334,HB Estate Developers Ltd.,HBESD,HB ESTATE DEVELOPERS LTD.,Active,,,
532335,Ambica Agarbathies & Aroma Ind. Ltd.,AMBICAAGAR,AMBICA AGARBATHIES & AROMA INDUSTRIES LTD.,Active,,,
532339,Compucom Software Lt.,COMPUSOFT,COMPUCOM SOFTWARE LTD.-$,Active,,,
532340,Omni Axs Software Ltd.,OMNIAX,OMNI AXS SOFTWARE LTD.,Active,,,
532341,IZMO Limited,IZMO,IZMO Limited-$,Active,,,
532343,TVS Motor Company Ltd.,TVSMOTOR,TVS MOTOR COMPANY LTD.,Active,,,
532344,SoftSol India Limited.,SOFTSOL,SOFTSOL INDIA LTD.,Active,,,
532345,ALLCARGO GATI LIMITED,ACLGATI,Allcargo Gati Ltd,Active,,,
532348,Subex  Ltd,SUBEXLTD,SUBEX LTD.,Active,,,
532349,Transport Corporation of India Ltd,TCI,TRANSPORT CORPORATION OF INDIA LTD.,Active,,,
532350,Padmalaya Telefilms Ltd.,PADMALAYAT,PADMALAYA TELEFILMS LTD.,Active,,,
532351,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,,,
532354,Virgo Global Limited,VIRGOGLOB,Virgo Global Ltd,Active,,,
532355,Picturehouse Media Limited,PICTUREHS,PICTUREHOUSE MEDIA LTD.,Active,,,
532356,Triveni Engineering & Industries Ltd,TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD.,Active,,,
532357,Mukta Arts Ltd.,MUKTAARTS,MUKTA ARTS LTD.,Active,,,
532362,Nagpur Power & Industries Ltd,NAGPI,NAGPUR POWER & INDUSTRIES LTD.,Active,,,
532365,Dynacons Systems & Solutions Ltd.,DSSL,DYNACONS SYSTEMS & SOLUTIONS LTD.,Active,,,
532366,PNB Gilts Ltd,PNBGILTS,PNB GILTS LTD.,Active,,,
532369,Ramco Industries Ltd,RAMCOIND,RAMCO INDUSTRIES LTD.,Active,,,
532370,Ramco Systems Ltd,RAMCOSYS,RAMCO SYSTEMS LTD.,Active,,,
532371,Tata Teleservices (Maharashtra) Ltd.,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.,Active,,,
532372,Virinchi Limited,VIRINCHI,Virinchi Ltd,Active,,,
532373,WEP Solutions Ltd,WEPSOLN,WEP SOLUTIONS LTD.,Active,,,
532374,Sterlite Technologies Limited.,STLTECH,STERLITE TECHNOLOGIES LTD.,Active,,,
532375,TIPS MUSIC LIMITED,TIPSMUSIC,Tips Music Ltd,Active,,,
532376,MRO-TEK Realty Limited,MRO-TEK,MRO-TEK Realty Ltd,Active,,,
532378,Universal Arts Ltd,UNIVARTS,UNIVERSAL ARTS LTD.,Active,,,
532379,FIRST FINTEC LIMITED,FIRSTFIN,First Fintec Ltd,Active,,,
532380,Baba Arts Ltd,BABA,BABA ARTS LTD.-$,Active,,,
532382,Balaji Telefilms Ltd.,BALAJITELE,BALAJI TELEFILMS LTD.,Active,,,
532384,Tyche Industries Ltd.,TYCHE,TYCHE INDUSTRIES LTD.,Active,,,
532386,California Software Co. Ltd.,CALSOFT,CALIFORNIA SOFTWARE CO.LTD.,Active,,,
532387,Pritish Nandy Communications Ltd,PNC,PRITISH NANDY COMMUNICATIONS LTD.,Active,,,
532388,Indian Overseas Bank,IOB,INDIAN OVERSEAS BANK,Active,,,
532390,Taj GVK Hotels & Resorts Ltd.,TAJGVK,TAJGVK HOTELS & RESORTS LTD.,Active,,,
532392,Creative Eye Ltd.,CREATIVEYE,CREATIVE EYE LTD.,Active,,,
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,Active,,,
532397,KONNDOR INDUSTRIES LIMITED,KONNDOR,Konndor Industries Ltd,Active,,,
532398,Usha Martin Education & Solutions Limited,UMESLTD,Usha Martin Education & Solutions Limited,Active,,,
532400,BIRLASOFT LIMITED,BSOFT,Birlasoft Ltd,Active,,,
532402,USG Tech Solutions Ltd,USGTECH,USG TECH SOLUTIONS LTD.,Active,,,
532404,Saven Technologies Ltd.,7TEC,SAVEN TECHNOLOGIES LTD.,Active,,,
532406,Avantel Limited,AVANTEL,AVANTEL LTD.,Active,,,
532407,MOSCHIP TECHNOLOGIES LIMITED,MOSCHIP,Moschip Technologies Ltd,Active,,,
532408,Megasoft Ltd.,MEGASOFT,MEGASOFT LTD.,Active,,,
532410,Transcorp International Ltd.,TRANSCOR,TRANSCORP INTERNATIONAL LTD.,Active,,,
532413,Cerebra Integrated Technologies Ltd.,CEREBRAINT,CEREBRA INTEGRATED TECHNOLOGIES LTD.,Active,,,
532416,Next Mediaworks Ltd,NEXTMEDIA,NEXT MEDIAWORKS LTD.,Active,,,
532419,Smartlink Holdings Limited,SMARTLINK,Smartlink Holdings Ltd,Active,,,
532424,Godrej Consumer Products Ltd.,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.,Active,,,
532425,GENUS PRIME INFRA LIMITED,GENUSPRIME,Genus Prime Infra Ltd,Active,,,
532430,BF Utilities Ltd.,BFUTILITIE,BF UTILITIES LTD.-$,Active,,,
532432,United Spirits Limited,UNITDSPR,UNITED SPIRITS LTD.,Active,,,
532435,Sanmit Infra Limited,SANINFRA,Sanmit Infra Limited,Active,,,
532439,OLECTRA GREENTECH LIMITED,OLECTRA,Olectra Greentech Ltd,Active,,,
532440,MPS Limited,MPSLTD,MPS LTD.,Active,,,
532443,Cera Sanitaryware Ltd.,CERA,CERA SANITARYWARE LTD.,Active,,,
532444,T. Spiritual World Ltd.,TSPIRITUAL,T.SPIRITUAL WORLD LTD.,Active,,,
532454,Bharti Airtel  Ltd.,BHARTIARTL,BHARTI AIRTEL LTD.,Active,,,
532455,Shalimar Wires Industries Ltd.,SHALIWIR,SHALIMAR WIRES INDUSTRIES LTD.,Active,,,
532456,Compuage Infocom Ltd,COMPINFO,COMPUAGE INFOCOM LTD.,Active,,,
532457,Gulshan Polyols Ltd.,GULPOLY,GULSHAN POLYOLS LTD.,Active,,,
532460,Ponni Sugars (Erode) Ltd.,PONNIERODE,PONNI SUGARS (ERODE) LTD.,Active,,,
532461,Punjab National Bank,PNB,PUNJAB NATIONAL BANK,Active,,,
532466,Oracle Financial Services Software Limited,OFSS,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,Active,,,
532467,Hazoor Multi Projects Limited,HAZOOR,HAZOOR MULTI PROJECTS LTD.-$,Active,,,
532468,Kama Holdings Limited,KAMAHOLD,Kama Holdings Limited-$,Active,,,
532475,Aptech Ltd.,APTECHT,APTECH LTD.,Active,,,
532477,Union Bank of India,UNIONBANK,UNION BANK OF INDIA,Active,,,
532478,United Breweries Ltd.,UBL,UNITED BREWERIES LTD.-$,Active,,,
532481,Noida Toll Bridge Company Ltd,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,Active,,,
532482,Granules India Ltd.,GRANULES,GRANULES INDIA LTD.-$,Active,,,
532483,Canara Bank,CANBK,CANARA BANK,Active,,,
532485,Balmer Lawrie Investments Ltd.,BLIL,BALMER LAWRIE INVESTMENTS LTD.,Active,,,
532486,Pokarna Ltd.,POKARNA,POKARNA LTD.,Active,,,
532488,Divi's Laboratories Ltd.,DIVISLAB,DIVI'S LABORATORIES LTD.,Active,,,
532493,Astra Microwave Products Ltd.,ASTRAMICRO,ASTRA MICROWAVE PRODUCTS LTD.,Active,,,
532497,Radico Khaitan Ltd.,RADICO,RADICO KHAITAN LTD.,Active,,,
532500,Maruti Suzuki India  Ltd.,MARUTI,MARUTI SUZUKI INDIA LTD.,Active,,,
532503,Rajapalayam Mills Limited,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,Active,,,
532504,Navin Fluorine International Limited,NAVINFLUOR,Navin Fluorine International Limited-$,Active,,,
532505,UCO Bank,UCOBANK,UCO BANK,Active,,,
532507,B.A.G. Films & Media Ltd,BAGFILMS,B.A.G.FILMS & MEDIA LTD.,Active,,,
532508,Jindal Stainless Limited,JSL,JINDAL STAINLESS LTD.,Active,,,
532509,Suprajit Engineering Ltd.,SUPRAJIT,SUPRAJIT ENGINEERING LTD.-$,Active,,,
532513,TVS Electronics Ltd.,TVSELECT,TVS ELECTRONICS LTD.,Active,,,
532514,Indraprashtha Gas Ltd.,IGL,INDRAPRASTHA GAS LTD.,Active,,,
532515,T.V.Today Network Limited,TVTODAY,TV TODAY NETWORK LTD.,Active,,,
532521,Palred Technologies Limited,PALREDTEC,Palred Technologies Limited,Active,,,
532522,PETRONET LNG LTD.,PETRONET,PETRONET LNG LTD.,Active,,,
532523,Biocon Ltd.,BIOCON,BIOCON LTD.,Active,,,
532524,PTC India Ltd,PTC,PTC INDIA LTD.,Active,,,
532525,Bank of maharashtra,MAHABANK,BANK OF MAHARASHTRA,Active,,,
532527,ramkrishna forgings Ltd.,RKFORGE,RAMKRISHNA FORGINGS LTD.,Active,,,
532528,Datamatics Global Services Limited,DATAMATICS,DATAMATICS GLOBAL SERVICES LTD.,Active,,,
532529,New Delhi Television Limited,NDTV,NEW DELHI TELEVISION LTD.,Active,,,
532531,STRIDES PHARMA SCIENCE LIMITED,STAR,Strides Pharma Science Ltd,Active,,,
532532,Jaiprakash Associates Limited,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD.,Active,,,
532538,UltraTech Cement Ltd,ULTRACEMCO,ULTRATECH CEMENT LTD.,Active,,,
532539,UNO Minda Limited,UNOMINDA,UNO Minda Ltd-$,Active,,,
532540,Tata Consultancy Services Ltd.,TCS,TATA CONSULTANCY SERVICES LTD.,Active,,,
532541,COFORGE LIMITED,COFORGE,Coforge Ltd,Active,,,
532543,GP Petroleums Limited,GULFPETRO,GP Petroleums Limited,Active,,,
532548,Century Plyboards (India) Ltd.,CENTURYPLY,CENTURY PLYBOARDS (I) LTD.-$,Active,,,
532553,Welspun Enterprises Limited,WELENT,Welspun Enterprises Ltd,Active,,,
532555,NTPC Limited,NTPC,NTPC LTD.,Active,,,
532604,S.A.L. Steel Ltd.,SALSTEEL,S.A.L.STEEL LTD.,Active,,,
532605,JBM Auto Limited,JBMA,JBM AUTO LTD.,Active,,,
532610,Dwarikesh Sugar Industries Ltd.,DWARKESH,DWARIKESH SUGAR INDUSTRIES LTD.,Active,,,
532612,Indoco Remedies Ltd.,INDOCO,INDOCO REMEDIES LTD.,Active,,,
532613,VIP Clothing Limited,VIPCLOTHNG,VIP Clothing Ltd,Active,,,
532614,Impex Ferro tech Ltd.,IMPEXFERRO,IMPEX FERRO TECH LTD.,Active,,,
532616,Xchanging Solutions Limited,XCHANGING,XCHANGING SOLUTIONS LTD.,Active,,,
532617,Jet Airways (India) Ltd,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,Active,,,
532621,Morarjee Textiles Limited,MORARJEE,MORARJEE TEXTILES LTD.,Active,,,
532624,Jindal Photo Limited,JINDALPHOT,JINDAL PHOTO LTD.,Active,,,
532626,Pondy Oxides & Chemicals Limited,POCL,PONDY OXIDES & CHEMICALS LTD.,Active,,,
532627,Jaiprakash Power Ventures Limited,JPPOWER,Jaiprakash Power Ventures Limited,Active,,,
532628,3i Infotech limited,3IINFOLTD,3I INFOTECH LTD.,Active,,,
532629,McNally Bharat Engineering Company Limited,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD.,Active,,,
532630,Gokaldas Exports Ltd,GOKEX,GOKALDAS EXPORTS LTD.,Active,,,
532633,Alldigi Tech Limited,ALLDIGI,Alldigi Tech Ltd,Active,,,
532636,IIFL FINANCE LIMITED ,IIFL,IIFL Finance Ltd,Active,,,
532637,Mangalam Drugs and Organics Ltd.,MANGALAM,MANGALAM DRUGS & ORGANICS LTD.,Active,,,
532638,Shoppers Stop Ltd,SHOPERSTOP,SHOPPERS STOP LTD.,Active,,,
532640,Cyber Media (India) Ltd.,CYBERMEDIA,CYBER MEDIA (INDIA) LTD.,Active,,,
532641,Nandan Denim Limited,NDL,Nandan Denim Limited,Active,,,
532642,JSW Holdings Limited,JSWHL,JSW Holdings Limited,Active,,,
532644,J.K. CEMENT LTD,JKCEMENT,J.K.CEMENT LTD.,Active,,,
532645,Beeyu Overseas Ltd.,BEEYU,BEEYU OVERSEAS LTD.,Active,,,
532648,Yes Bank Ltd.,YESBANK,YES BANK LTD.,Active,,,
532649,Nectar Lifesciences Limited,NECLIFE,NECTAR LIFESCIENCES LTD.,Active,,,
532650,MSP STEEL & POWER LTD.,MSPL,MSP STEEL & POWER LTD.,Active,,,
532651,SPL INDUSTRIES LIMITED,SPLIL,SPL INDUSTRIES LTD.,Active,,,
532652,Karnataka Bank Ltd.,KTKBANK,KARNATAKA BANK LTD.,Active,,,
532654,McLeod Russel India Limited,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,Active,,,
532656,FACOR Alloys Limited,FACORALL,FACOR ALLOYS LTD.,Active,,,
532659,IDFC LIMITED,IDFC,IDFC LIMITED,Active,,,
532661,Rane (Madras)  Ltd.,RML,RANE (MADRAS) LTD.,Active,,,
532662,HT Media Ltd,HTMEDIA,HT MEDIA LTD.,Active,,,
532663,Sasken Technologies Limited,SASKEN,Sasken Technologies Ltd,Active,,,
532666,FCS Software Solutions Ltd.,FCSSOFT,FCS SOFTWARE SOLUTIONS LTD.,Active,,,
532667,SUZLON ENERGY LTD.,SUZLON,SUZLON ENERGY LTD.,Active,,,
532668,Aurionpro Solutions Ltd.,AURIONPRO,AURIONPRO SOLUTIONS LTD.,Active,,,
532670,Shree Renuka Sugars Ltd.,RENUKA,SHREE RENUKA SUGARS LTD.,Active,,,
532673,K. M. Sugar Mills Ltd.,KMSUGAR,K.M.SUGAR MILLS LTD.,Active,,,
532674,Bannari Amman Spinning Mills Ltd,BASML,BANNARI AMMAN SPINNING MILLS LTD.,Active,,,
532676,PBA INFRASTRUCTURE LTD.,PBAINFRA,PBA INFRASTRUCTURE LTD.,Active,,,
532683,AIA Engineering Ltd.,AIAENG,AIA ENGINEERING LTD.,Active,,,
532684,Everest Kanto Cylinders Ltd.,EKC,EVEREST KANTO CYLINDER LTD.,Active,,,
532686,Kernex Microsystems (India) Ltd.,KERNEX,KERNEX MICROSYSTEMS (INDIA) LTD.,Active,,,
532687,Repro India Ltd.,REPRO,REPRO INDIA LTD.,Active,,,
532689,PVR INOX LIMITED,PVRINOX,PVR Inox Ltd,Active,,,
532694,Bartronics India Ltd.,ASMS,BARTRONICS INDIA LTD.,Active,,,
532695,Celebrity Fashions Ltd.,CELEBRITY,CELEBRITY FASHIONS LTD.,Active,,,
532698,Nitin Spinners Ltd.,NITINSPIN,NITIN SPINNERS LTD.,Active,,,
532699,Royal Orchid Hotels Ltd,ROHLTD,ROYAL ORCHID HOTELS LTD.,Active,,,
532700,Entertainment Network (India) Ltd,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.,Active,,,
532701,CELLA SPACE LIMITED,CELLA,Cella Space Ltd,Active,,,
532702,Gujarat State Petronet Ltd.,GSPL,GUJARAT STATE PETRONET LTD.,Active,,,
532705,Jagran Prakashan Limited,JAGRAN,JAGRAN PRAKASHAN LTD.,Active,,,
532707,Dynemic Products Ltd.,DYNPRO,DYNEMIC PRODUCTS LTD.,Active,,,
532708,GVK Power & Infrastructure Ltd,GVKPIL,GVK POWER & INFRASTRUCTURE LTD.,Active,,,
532710,Sadbhav Engineering Ltd.,SADBHAV,SADBHAV ENGINEERING LTD.,Active,,,
532712,Reliance Communications Limited,RCOM,RELIANCE COMMUNICATIONS LTD.,Active,,,
532713,Sakuma Exports Ltd.,SAKUMA,SAKUMA EXPORTS LTD.,Active,,,
532714,KEC International Ltd.,KEC,KEC INTERNATIONAL LTD.,Active,,,
532716,Gillanders Arbuthnot & Co. Ltd.,GILLANDERS,GILLANDERS ARBUTHNOT & CO.LTD.,Active,,,
532717,Indo Tech Transformers Limited,INDOTECH,INDO TECH TRANSFORMERS LTD.,Active,,,
532719,B L Kashyap and Sons Ltd,BLKASHYAP,B.L.KASHYAP AND SONS LTD.,Active,,,
532720,Mahindra & Mahindra Financial Services Limited,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,Active,,,
532722,Nitco Ltd.,NITCO,NITCO LTD.,Active,,,
532723,MPDL LIMITED,MPDL,MPDL Ltd,Active,,,
532725,Solar Industries India Limited,SOLARINDS,SOLAR INDUSTRIES INDIA LTD.,Active,,,
532726,GALLANTT ISPAT LIMITED,GALLANTT,Gallantt Ispat Ltd,Active,,,
532728,Malu Paper Mills Limited,MALUPAPER,MALU PAPER MILLS LTD.,Active,,,
532729,Uttam Sugar Mills Ltd,UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,Active,,,
532730,STL Global Ltd,SGL,STL GLOBAL LTD.,Active,,,
532732,Kewal Kiran Clothing Ltd.,KKCL,KEWAL KIRAN CLOTHING LTD.,Active,,,
532733,SUN TV NETWORK LIMITED,SUNTV,SUN TV NETWORK LTD.,Active,,,
532734,GODAWARI POWER AND ISPAT LTD.,GPIL,GODAWARI POWER & ISPAT LTD.,Active,,,
532735,R Systems International Limited,RSYSTEMS,R Systems International Limited,Active,,,
532737,Emkay Global Financial Services Ltd,EMKAY,EMKAY GLOBAL FINANCIAL SERVICES LTD.,Active,,,
532738,Tantia Constructions Limited,TCLCONS,TANTIA CONSTRUCTIONS LTD.,Active,,,
532740,Lokesh Machines Limited,LOKESHMACH,LOKESH MACHINES LTD.,Active,,,
532741,Kamdhenu Limited,KAMDHENU,Kamdhenu Ltd,Active,,,
532742,PAUSHAK LIMITED (formerly known as Darshak Limited),PAUSHAKLTD,PAUSHAK LTD.,Active,,,
532744,GTN Textiles Ltd. (formerly known as GTN Industries Ltd.),GTNTEX,GTN TEXTILES LTD.,Active,,,
532745,Inditrade Capital Limited,INDICAP,Inditrade Capital Limited,Active,,,
532748,Prime Focus Limited,PFOCUS,PRIME FOCUS LTD.,Active,,,
532749,Allcargo Logistics Ltd,ALLCARGO,ALLCARGO LOGISTICS LTD.,Active,,,
532754,GMR AIRPORTS INFRASTRUCTURE LIMITED,GMRINFRA,GMR Airports Infrastructure Ltd,Active,,,
532755,Tech Mahindra Limited,TECHM,TECH MAHINDRA LTD.,Active,,,
532756,CIE Automotive India Limited,CIEINDIA,CIE Automotive India Ltd,Active,,,
532757,VOLTAMP TRANSFORMERS LIMITED,VOLTAMP,VOLTAMP TRANSFORMERS LTD.,Active,,,
532759,ATLANTAA LIMITED,ATLANTAA,Atlantaa Ltd,Active,,,
532761,HOV Services Limited,HOVS,HOV SERVICES LTD.,Active,,,
532762,Action Construction Equipments Ltd.,ACE,ACTION CONSTRUCTION EQUIPMENT LTD.,Active,,,
532764,GeeCee Ventures Limited,GEECEE,GeeCee Ventures Limited,Active,,,
532766,Richa Industries Limited,RICHAIND,RICHA INDUSTRIES LTD.,Active,,,
532768,FIEM INDUSTRIES LIMITED,FIEMIND,FIEM INDUSTRIES LTD.,Active,,,
532771,JHS Svendgaard Laboratories Ltd.,JHS,JHS SVENDGAARD LABORATORIES LTD.,Active,,,
532772,DCB Bank Limited,DCBBANK,DCB Bank Limited,Active,,,
532773,Global Vectra Helicorp Ltd.,GLOBALVECT,GLOBAL VECTRA HELICORP LTD.,Active,,,
532774,Inspirisys Solutions Limited,INSPIRISYS,Inspirisys Solutions Ltd,Active,,,
532775,GTL Infrastructure Limited,GTLINFRA,GTL INFRASTRUCTURE LTD.,Active,,,
532776,SHIVAM AUTOTECH LIMITED,SHIVAMAUTO,SHIVAM AUTOTECH LTD.,Active,,,
532777,Info Edge(India) Ltd.,NAUKRI,INFO EDGE (INDIA) LTD.,Active,,,
532779,TORRENT POWER LIMITED,TORNTPOWER,TORRENT POWER LTD.,Active,,,
532780,Parsvnath Developers Ltd.,PARSVNATH,PARSVNATH DEVELOPERS LTD.,Active,,,
532782,SUTLEJ TEXTILES & INDUSTRIES LIMITED,SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES LTD.,Active,,,
532783,LT Foods Limited,LTFOODS,LT FOODS LTD.,Active,,,
532784,Sobha Limited,SOBHA,Sobha Limited,Active,,,
532785,Ruchira Papers Ltd,RUCHIRA,RUCHIRA PAPERS LTD.,Active,,,
532790,TANLA PLATFORMS LIMITED,TANLA,Tanla Platforms Ltd,Active,,,
532794,Zee Media Corporation Limited,ZEEMEDIA,Zee Media Corporation Limited,Active,,,
532795,Siti Networks Limited,SITINET,Siti Networks Ltd,Active,,,
